Gender,Text,Description,User Name,User Screen Name,Text Color,Link Color,Sidebar Color,Border Color,Background Color
,RT WhatSheSees Mental illness is an illness You wouldn t tell someone with the flu to just turn it off would you BellLetsTaIk,,Carly Smith,roseofbattle,333333,B50918,E6F6F9,DBE9ED,DBE9ED
,RT ABC7Chicago 5 year old Kiera Driscoll died after catching the flu even after getting vaccine,,Lawerence Synett,lsynett,333333,9999,EFEFEF,EEEEEE,131516
,I would get the flu,,Jodi Fournerat,jodifournerat,333333,0084B4,DDEEF6,C0DEED,C0DEED
,ABC ABCNewsHealth this is terrible This is also the reason I don t get the flu shot,,Jaderockslife,jaderockslife,FF0F43,9266CC,7A787A,0,ACDED6
,JulesToDanny Brady with a cold in the Super Bowl will be like Michael Jordan s flu game,,Jordan Price,JRPrice94,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT ABC7Chicago 5 year old Kiera Driscoll died after catching the flu even after getting vaccine,,riah sh von,riiahbabii100,00FFF2,FF0FCF,FA00C0,00FFFF,F50AED
,Such a tragic loss Sometimes I wonder if we shouldn t have school season during the non flu season Years ago,,Charles Brady,CharlesBrady,333333,FF3300,A0C5C7,86A4A6,709397
,5 Year Old Girl Dies After Catching the Flu Even After Getting Vaccine ABC News via ABC,,AJK,AKudj25,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,Due to declining vitamin D levels in the winter months it s believed that the flu and the common cold are,,Tim Marshall Ph D,DrTMarshall,333333,38543,F6F6F6,EEEEEE,ACDED6
,doctors appointment 6 45 with this flu crap,,Megan James,meganjames2323,333333,0084B4,DDEEF6,C0DEED,C0DEED
,The stomach flu has gotten the best of me,,Abs,AbyCoca,333333,0084B4,DDEEF6,C0DEED,C0DEED
,I just read your Bravotv blog LisaVanderpump and can I say you make incredible sense even if on flu meds GET BETTER RHOBH,,Johnny Barr,JohnnyBarrToons,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,MrsKrystie blm03 thanks FLU hit hard here,,melinda gail,melinda74,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT ColeSana noliroots ClassySportsFan I m sick too Must be the revolutionary flu going around,,Search4Swag,search4swag,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Throat hurts Glands swollen Nose stuffed Brain fuzzy This better not be the flu,,Rebecca Enzor,RebeccaEnzor,333333,93A644,FFFFFF,EEEEEE,B2DFDA
,If you show up to work with the mother freaking flu then you deserve to get punched in the face God gave you a brain for a reason,,Brittany Cook,brittanylakayy,362720,B40B43,E34F9E,CC3366,FF6699
,I actually DO treat physical illnesses the way it s suggested in that cartoon Have you tried NOT having the flu BellLetsTalk,,Palmer,Palmer2theMax,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT abc13houston 5 year old Kiera Driscoll died after catching the flu even after getting vaccine,,Kathleen McKinley,KatMcKinley,0,0000FF,E0FF92,87BC44,9AE4E8
,There is no time when I want spicy food more than when I m sick with a cold flu,,Adam Baird,grufftech,333333,0084B4,C0DFEC,A8C7F7,22330
,I have the flu for the first time in my life,,kashi,kasiatyszka,333333,ED0E76,DDEEF6,0,50505
,RT DrTMarshall Due to declining vitamin D levels in the winter months it s believed that the flu and the common cold are,,Katie Edwards,CenterOfBliss,4A66C1,B8C5C6,0E0E0E,FFFFFF,0
,This is the first time I ve ever had the flu,,daniella,kitty whisker,333333,7031A3,DDEEF6,FFFFFF,C0DEED
,RT abc13houston 5 year old Kiera Driscoll died after catching the flu even after getting vaccine,,Deborah Scott,frankie601,3D1957,9900FF,7AC3EE,65B0DA,642D8B
,It appears Jake has the flu Prayers appreciated,,Beyonckay,Beyonckay,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT APIC Stop the flu The item of winter clothing you need to wash right now via todayshowhealth,,TIDI Products,tidiproducts,333333,6DBEED,DDEEF6,FFFFFF,102D7B
,Stomach flu erased the majority of the past 24 hours Only been awake for 5 But the fever s diminishing,,Mark Henry,mark henry,333333,0084B4,C0DFEC,A8C7F7,22330
,Can t tell if I have food poisoning or the flu but this is some bull,,ThePerfectDunkAmount,KaptainKrunt,0E5970,7FD60D,D4C174,0,FFFFFF
,Some bad news due to the flu bug going around we had to cancel the marquee show tonight apologies to those who were planning on going,,Mill s End,MillsEndBand,666666,2FC2EF,252429,181A1E,1A1B1F
,Still sick with the flu Feeling a bit better and praying for a miraculous recovery by tomorrow because I have to,,Nancy,atozebra,0,D42B72,E5507E,FFFFFF,0
,Quad City Times Report shows sharp decrease in Iowa flu hospitalizations,,QuadCities,Quad Cities,333333,0084B4,DDFFCC,BDDCAD,9AE4E8
,5 to Fight the Flu via Savvysavingcoup Walmart shespeaksup ad Vicks ReliefIsHere,,Savvy Saving Couple,SavvySavingCoup,634047,88253,E3E2DE,D3D2CF,EDECE9
,drmichaelmaster 5 Year Old Girl Dies After Catching the Flu Even After Getting Vaccine ABC News via ABC,,Kelly Master,mommajojava,3D1957,2041C7,7AC3EE,FFFFFF,C6E2EE
,Influenza just sounds so much more sophisticated than the flu,,Ashley Jablonski,jabski456,3D1957,FF0000,7AC3EE,65B0DA,642D8B
,TRUE or FALSE Hydration is really important to treat influenza amp other illnesses Debunk the cold amp flu myths here,,DripDrop,dripdrop,333333,EA2839,DDEEF6,FFFFFF,0CC6DE
,UT System Chancellor Bill McRaven has the flu won t be able to address Texas Business Leadership Council luncheon today officials say,,Ralph Haurwitz,ralphhaurwitz,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT WhiteTrashGent BellLetsTalk when I have depression I call in sick with the flu Employers do not typically accept it as a reason,,YEGfoodie,YEGFoodie,54493E,7A5C45,2.81E+19,7A5C45,3C2C22
,Peak of flu amp cold season is here Check a list of activities for Kids to do During Sick Days PediaCare Ad,,Ana,MiamiMSavings,333333,38543,FFFFFF,FFFFFF,FAFAFA
,Bronchitis flu and ear infection all in 3 weeks Hospital daycare life buildthatimmunity,,Cameron Holliday,Hollidaycam,333333,0084B4,DDEEF6,C0DEED,C0DEED
,World Briefing Canada Residents Tests Positive for H7N9 Bird Flu After Trip to China northamerica news,,Sarah O Flynn,OFlynnUnlimited,666666,1A09DB,252429,FFFFFF,FFF04D
,Stability analysis of shear flows in a Hele Shaw cell arXiv 1501 06704v1 physics flu dyn A math physics,,BlackPhysicists,BlackPhysicists,333333,C96106,C0DFEC,0,326988
,Crissy A3 IF we all get over the flu food and family will be here SuperBeef,,melinda gail,melinda74,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT ImAmyyall Get a 3 week cold and flu forecast then save up to 1 on Kleenex Tissues,,Elaine A,trisonik,333333,0006B3,DDFFCC,BDDCAD,9AE4E8
,Fuck this flu shot im about to get suchachicken,,Keyera De La Rosa,KeyeraD,333333,0084B4,DDFFCC,BDDCAD,9AE4E8
,Detox Bath to rid your body of toxins Great for when you have a cold or flu We felt ALOT better af,,Jennifer Dennis,Jennife19930003,5E412F,CE7834,78C0A8,F0A830,FCEBB6
,me I don t need the flu shot I rarely get sick me fuckity fuck I fucked up,,not audra,lizards420,3D1957,B40B43,7AC3EE,FFFFFF,FF6699
,Fight the flu,,Spokesman Recorder,MNSpokesman,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Winter is hitting us hard and lots of friends have the flu I thought maybe Nurse Nora would make one of them,,Pretty Little Studio,prettyLstudio,333333,0099CC,F6FFD1,FFF8AD,FFF04D
,Please Pray for my momma she has the flu and bronchitis and doc said it s the worst strain they ve ever seen and could turn into pneumonia,,HannahMarie,TheReal HTown,3E4415,0084B4,99CC33,FFFFFF,22330
,lawhee11 JeffDauler not moving forward today Have flu Staying in one spot my bed with my puppy,,Cyndi Gill,cyndih28,333333,990000,F3F3F3,DFDFDF,EBEBEB
,Girl Dies After Catching the Flu Even After Getting Vaccine via abc7chicago,,MaidenJane,MaidenJane,E866BA,88253,E3E2DE,D3D2CF,EDECE9
,ShenandSamCo wins Mellow Yellow bath salts Great for cold amp flu amp just plain awesome Happy bathday,,Joyful Bath Co,JoyfulBathCo,7E4A2A,91A0CF,DDFFCC,E0E7D5,DEECFC
,Flu Shot Hoax Admitted No Controlled Trials Demonstrating a Decrease in Influenza,,FTSN,fightingtyranny,333333,0A000A,EFEFEF,EEEEEE,131516
,RT ABC Kindergartner who received vaccine dies days after coming down with flu ABCNewsHealth,,Kamini Abdool,KaminiAbdool,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,Flu shot hoax admitted No controlled trials demonstrating a decrease in influenza,,annajanek,annajanek,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Father Kindergartner who received vaccine dies days after coming down with the flu,,karen russell,momto3boys22999,3D1957,FF0000,7AC3EE,65B0DA,642D8B
,Father Kindergartner who received vaccine dies days after coming down with the flu,,Samuel Drew,samuelldrew,333333,424242,EFEFEF,FFFFFF,131516
,I don t know if I m just nervous about tomorrow or getting the flu Either way I don t feel very well and I m exhausted,,Dearest Gen,genemarie 13,990066,FF6666,660099,FF99CC,FFFFFF
,I haven t had Starbucks in over 6 days and that s the real torturous part of this whole flu thing,,princess meow nonoke,jenny2x,01070A,46A681,FFF7CC,0,71E6B9
,RT yeewittlethings Check out Flu Fighting Facts for Families ShopprsDrugMart amp enter daily to WIN 50 gift Cards GettheMostOutofLife h,,Theresa M,marison459,333333,B34DAC,DDEEF6,C0DEED,C0DEED
,Hope my baby did ok in school today Having the flu really knocked her down,,L Marie,AaminaIslam,333333,CC3366,E6F6F9,DBE9ED,DBE9ED
,alyssatolefree yeah I ve got the flu,,b,brittanyortiz,333333,0C0A0D,DDEEF6,0,0E0F0F
,Yay RT STOMB I have the flu,,LegendaryNegroSayian,OchoThatHoe,333333,0084B4,DDEEF6,0,0B99E0
,RT ChrisAntonacci1 at this kid I work with like hunny is getting the flu really worth 36 likes,,StephSATX,Steph 630,333333,38543,F6F6F6,EEEEEE,ACDED6
,RT grufftech There is no time when I want spicy food more than when I m sick with a cold flu,,Todd Symborski,T Symborski,333333,3B94D9,DDEEF6,FFFFFF,C0DEED
,I ve spent the last 2 days in bed with the flu watching makeup tutorials,,J J Hines,JoshuaJake,333333,9999,EFEFEF,FFFFFF,131516
,Yay for stomach flu,,Nit Nat Pattywack,natscatastrophe,0,00B2DE,E2EDF0,FFFFFF,FFFCFF
,RT Adomonline Poultry farmers call for stiff measures at borders to prevent bird flu BusinessNews,,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106
,RT DunceSimon High loose quadraphonic sound system furlough prevent alter leaving out asiatic flu wont ozSCvYSI,,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106
,RT DPUInvolvement TakeCareDePaul to help prevent the cold or flu get rest Whether you re trying to recover or trying to avoid it get p,,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106
,skepticpedi parents want it too Think every sore throat is strep Has worked great for flu though Tons of positives,,Dr Jaime Friedman,DrJaimeFriedman,3C3940,0099B9,95E8EC,5ED4DC,0099B9
,humanvirosphere Cases of H7N9 Avian flu crop up in Canada virusesinthenews,,Shubha R,ragggster,333333,38543,F6F6F6,EEEEEE,ACDED6
,Yay for the flu,,jacqueline,applejaacks,333333,0,DDEEF6,FFFFFF,FA0071
,lemmingbot Nobody looks at you weird when you complain about the flu hopefully we achieve that same lvl of acceptance with mental health,,Susan Arendt,SusanArendt,333333,B8330B,EADEAA,FFFFFF,0E66B3
,Stomach flu sucks,,Kristian Koon,kristiankoon,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT 9 ways doctors avoid getting sick during cold and flu season,,Healthy Living,HealthCareWho,333333,0084B4,DDEEF6,C0DEED,C0DEED
,DigiDoneWright Flu caught up with me I will not be in class today,,Stephanie McMaken,Steph McMaken,333333,0AA321,EFEFEF,FFFFFF,131516
,This the first time in so long I have the flu I m over here dying,,Mike Swiv,Mike Swiv,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT dripdrop TRUE or FALSE Hydration is really important to treat influenza amp other illnesses Debunk the cold amp flu myths here,,Patti Murillo Casa,pattiny1,3E4415,D02B55,99CC33,829D5E,352726
,RT MassDeception1 A 5 Year Old Girl Just Died of the Very Strain of Flu She Was Vaccinated Against,,ImNativeP,ImNativeP,333333,0084B4,DDEEF6,FFFFFF,C0DEED
,Even though I m rocking the flu I m super pumped to announce that I m 94 funded 257 left to raise Thanks for,,Ryan Callahan,ryncal,333333,0084B4,DDEEF6,C0DEED,C0DEED
,have a flu and can t go to school for another week kill me,,jessicaschwartz,jessicaraex0x,FFFFFF,CC3366,0,00C8FF,FA0D5C
,AdamFoutz Lizzie physio funny how it s a RA drug yet feels like bones are squeezing as an initial side effect It s like flu Tired limbs,,Empowering Patients,Empoweringpts9,333333,0084B4,DDEEF6,C0DEED,C0DEED
,flu 2 Julia 0,,julesfred,julesfred,333333,0084B4,DDEEF6,C0DEED,C0DEED
,This flu SUCKS,,talyn blay,talynblays,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Two flu deaths reported in Fresno County children filling ERs via beehealthwriter,,Fresno Bee,FresnoBee,0,0000FF,E0FF92,FFFFFF,4FA0D7
,As you read through this remember that they said Kiera got the flu shot and her cause of death it states was,,Dawn,GGWraps Inc,484D4A,9E97A8,6B7367,0E0F0E,22330
,Swine flu kills dozens in India World News IOL News,,Maria Eke,mariaeke,3D1957,FF0000,7AC3EE,FFFFFF,642D8B
,Did not need a spinal tap I have the flu I was hospitalized for the flu Oh,,D A V E,dave180,F7E0CE,5200EB,41AFE0,FFFFFF,0
,RT GetReady Are you super prepared for the BigGame Don t let the flu or a power outage deflate your party,,APHA,PublicHealth,0,0000FF,D2ECFD,FFFFFF,3.67E+09
,RT AgeproofLiving Fight flu season with immune boosting yoga poses Health Flu Holistic Yoga ImmuneSupport htt,,The Don,Bionixx,3D1957,FF0000,7AC3EE,65B0DA,642D8B
,RT BlackPhysicists Stability analysis of shear flows in a Hele Shaw cell arXiv 1501 06704v1 physics flu dyn A math,,Michael Sparti,spartimed,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu cases rise slightly in Tuscaloosa via TuscaloosaNews,,Jamon Smith,jamonsmith,333333,0084B4,EBEBEB,BDDCAD,5EACF7
,RT Movanhook Did u know that over 60 million flu shots made in 2014 contain mercury Learn GoMercuryFree at CD,,Maria Rickert Hong,mariarickert,333333,9999,EFEFEF,EEEEEE,C0DEED
,my dad has the flu kill me,,daniela bella,WHITESlDESAF,333333,7A14B5,DDEEF6,FFFFFF,C0DEED
,A flu shot can protect a pregnant woman and her baby CDCFlu says get a flu shot in any trimester,,text4baby,mytext4baby,CF0079,3F10AD,BDEBFF,C0DEED,FFFFFF
,having the flu feels like dying,,kg,jackgilinsklay,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Thanks for nothing flu shot,,jewleeuhh,jewleeeuhh,252C09,5.51E+20,5E634A,252C09,5E6641
,Dear Flu Shot you are a LIE At least this year I sound like Bea Arthur imitating Barry White QuadrivalentMyAss,,Corey Craig,djcoreycraig,333333,0084B4,DDFFCC,BDDCAD,9AE4E8
,Child dies from the flu An important reminder of the dangers of the Flu and how quickly it can turn devastating,,Eyewitness News,WEHTWTVWlocal,333333,0,F3F3F3,FFFFFF,0
,Maybe Selling 2 Texas Stars tickets for sat 1 31 in Cedar Park GLASS seats Kid has flu amp likely can t make it 40 each replica ring,,Josh Clark,Joshintx,0,4A913C,0,0,0
,Watched SportsCenter for 15 minutes and all I got was TomBrady might have the flu and something about LeBronJames iWantMy15MinBack,,beto jr,BetoGilJr,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Flu test and strep test negative Just the good old fashioned crud Ugh,,Jana Anthoine,ohjanabelle,3E4415,00405E,99CC33,829D5E,352726
,The three necessary steps to fight the flu FightFlu via adventuresof8,,Pamela Morse,Spafloating,4800D8,7830F0,3000A8,7830FF,6018F0
,Pray im not getting the flu bug,,Amiri,AMIRISQ,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT ABC Kindergartner who received vaccine dies days after coming down with flu ABCNewsHealth,,MIKE,MagicMiiike,333333,067CB3,C0DFEC,0,0
,Ugh week 1 of unemployment is off to a slow start have been battling the flu for like 4 or 5 days now,,Walter Badgett,walterbadgett,333333,0084B4,C0DFEC,A8C7F7,22330
,About to see what the outcome is of having the stomach flu and eating Chipotle,,Bret Leming,B Leming,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Spare Your Colleagues Office Etiquette for Flu Season via WSJ,,Tamika Cody,TamikaCody,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT UofAHealth The CDC recommends 3 actions to help prevent flu Stay healthy uark,,Student Affairs,UA4Student,333333,B32400,DDFFCC,FFFFFF,F5F1F0
,Girl Dies After Catching the Flu Even After Getting Vaccine ABC News Poor girl,,Dave H,lurning,333333,0084B4,DDEEF6,C0DEED,C0DEED
,A flu shot can protect a pregnant woman and her baby CDCFlu says get a flu shot in any trimester,,Lexingtonwomens,LexWomensHealth,333333,0084B4,DDFFCC,BDDCAD,9AE4E8
,RT mytext4baby A flu shot can protect a pregnant woman and her baby CDCFlu says get a flu shot in any trimester,,PQC,PQCNews,0084B4,4150FA,DDEEF6,0,5BA9ED
,Feeling much better today fever is gone as are most other symptoms Looks like flu wasn t the culprit Sure knocked me on my butt though,,Justin Gehrts,justingehrts,333333,0084B4,C0DFEC,FFFFFF,22330
,My mom my little sister and I all have the flu So thats great,,jennifer,jnicdye,3D1957,FF0000,7AC3EE,FFFFFF,950EF5
,I liked a YouTube video from newsandsurvival News In Two Minutes Energy War Espionage Israeli Bird Flu,,Les Baker,lesview,666666,2FC2EF,252429,0,1A1B1F
,I really hope this flu goes away by tomorrow I don t know him much longer I can handle watching Spanish talk shows with my mum,,Ashley Ponce,as ponce,333333,0084B4,DDEEF6,C0DEED,C0DEED
,I have the flu amp a sinus infection,,Gucci Goguen,MariahGoguen,333333,0084B4,DDEEF6,C0DEED,C0DEED
,RT AFLCIO RT amayajsmith From LizShuler Would you like a side of the flu with those sweet potato fries,,Sobriety rocks,Greeenguy111,3E4415,D02B55,99CC33,829D5E,352726
,I have been blessed with the flu Perfect,,Laura,LauraLConrad,5E412F,CE7834,78C0A8,F0A830,FCEBB6
,This stomach flu is kicking our butts mine mostly But something about lilvin being a cuddly bear,,Amanda Kulik,AmandaKulik,486B6B,4047,DAF9FA,C3DDE0,57DFE6
,These rules can not be repeated enough The flu can spread very quickly The link below has 8 quick tips to,,LakeCountryPharmacy,OconeePharmacy,333333,0084B4,DDEEF6,C0DEED,C0DEED
,The flu has ruined my immune system I ve been sick for like 2 months on amp off,,Baby Nia,NiaaLoves YOU,333333,0084B4,DDFFCC,BDDCAD,9AE4E8
,RT mytext4baby A flu shot can protect a pregnant woman and her baby CDCFlu says get a flu shot in any trimester,,REDRASHID EL AMIN,rashidelamin,333333,0084B4,DDEEF6,C0DEED,C0DEED
,Every legend has an epic Flu Game Is Tom Brady s next Pats SuperBowl,,Jaime V ctor Negr n,JaimeNegronCPA,333333,0099CC,F6FFD1,FFF8AD,FFF04D
,RT PBSKIDS Cold or flu Try this homemade tonic w apple cider vinegar honey coconut oil amp ginger,,TPT,tpt,333333,4.00E+66,EFEFEF,FFFFFF,E6E6E6
