User ID,Text,User Name,User Screen Name,Text Color,Link Color,Sidebar Color,Border Color,Background Color,Created At,Hour,Sleep Time
560241308145819648,First Flu Death In 2015 Logged In Santa Clara County,Mountain View Patch,MtnViewPatch,333333,93A644,FFFFFF,EEEEEE,B2DFDA,Tue Jun 22 15:59:49 +0000 2010,15,0
560241311190876161,First Flu Death In 2015 Logged In Santa Clara County,Saratoga CA Patch,SaratogaCAPatch,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Sep 06 23:26:58 +0000 2012,23,0
560241317423624192,Bae has the flu amp I m having bae withdrawals,Emily Pinnow,emily pinnow,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Nov 08 15:08:52 +0000 2012,15,0
560241440811270144,It s no coincidence that influence and influenza the flu come from the same root word Real leaders are contagious Leadfromthefront,rob farmer,robfarmer1,634047,088253,E3E2DE,D3D2CF,EDECE9,Thu Aug 28 01:25:10 +0000 2008,01,1
560241504787382272,This flu really thinks I m playin nuh uh not today I am not the one MF imgonnabeatthis flu,IG nynaballerina,NynaBallerina,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed May 08 22:20:59 +0000 2013,22,0
560241568775675904,My secret weapon for flu season It s like smelling cinnamon Staying healthy is a top priority for,Dominique Jackson,DominiqueJ,000000,DD2E44,000000,000000,000000,Sun May 11 19:48:37 +0000 2008,19,0
560241734467059712,We re in the thick of the flu here at Casa Lord I told Dan that I needed a good dose of the Psalms tonight He s going with Revelation,Hallie Lord,HallieLord,DFD7C9,EFD7C9,CFD7C9,BFD7C9,FFD7C9,Fri Oct 17 21:01:33 +0000 2008,21,0
560241772673380352,A 5 Year Old Girl Just Died of the Very Strain of Flu She Was Vaccinated Against The Daily Sheeple,Hazmat,HazmatPaleo,333333,0084B4,DDEEF6,C0DEED,C0DEED,Mon May 16 20:33:39 +0000 2011,20,0
560241776980926466,Cool My brother and sister have the flu I m next,Kelsey,Kelsey Paige,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Mar 03 04:25:25 +0000 2012,04,1
560241869586571264,KNDU Bird Flu Quarantine Lifted in Benton amp Franklin Counties Bird Flu Quarantine Lifted in Benton amp Franklin,TriCityDaily com,tcdaily,333333,009999,EFEFEF,EEEEEE,131516,Thu Oct 15 20:19:47 +0000 2009,20,0
560242487164690432,Ugh I feel like I m getting the flu death,ashley,dropthatashh,333333,0084B4,DDFFCC,BDDCAD,9AE4E8,Wed Apr 08 22:05:06 +0000 2009,22,0
560242539643809792,cgroga If you have the flu stay the hell away from md2td I don t want our class to inspire a future horror film called SEMINAR FEVER,Tim Cassedy,vicesimusknox,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Aug 21 20:18:15 +0000 2011,20,0
560242549970206720,caddington11 FLU SEASON,Jordan Pelavin,jordanpelavin,634047,088253,E3E2DE,D3D2CF,EDECE9,Thu Feb 28 16:55:52 +0000 2008,16,0
560242584174727168,Doesn t it seem like EVERYONE is getting sick It s been a horrible winter for the flu and there is nothing,Natasha Ferguson,PrettyFitMom,000000,FF99D5,E800A2,FFFFFF,FF78D7,Mon Mar 16 15:16:53 +0000 2009,15,0
560242618987462656,Minihane Borges amp Tanguay talking inflated balls on CSNNE is like having the flu getting wisdom teeth out and being hungover all at once,Brian Heffron,brianheff77,0E0E10,1B0F52,9C94FE,FFFFFF,131316,Sun Mar 02 01:36:06 +0000 2008,01,1
560242764915671041,I came for a simple flu check up and I ve been here forever,kole,shaela kole,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Dec 15 02:41:31 +0000 2012,02,1
560242793231032320,I have been sneezing all day NO NO NO NO cold or flu allowed NONE OF THAT,Janel Woodbury,Nellie1983,8C94A2,8CB2BD,424C55,FFFFFF,FFFFFF,Wed May 27 16:57:24 +0000 2009,16,0
560242838236323840,LancerProf yes I think I got the flu or something hopefully I make it to my classes tomorrow,sketchmaster carl,urmomsacunt,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Jan 20 19:54:56 +0000 2013,19,0
560243139391520768,First flu related death of the season reported in Santa Clara County sixth death in Bay Area,NBC Bay Area,nbcbayarea,3C3940,0099B9,95E8EC,FFFFFF,0082C8,Wed Feb 04 21:41:26 +0000 2009,21,0
560243228038135808,I think I m getting the flu Pray for the kid,Justin,PghPirateMan,333333,0084B4,DDEEF6,000000,C0DEED,Fri Mar 09 00:20:24 +0000 2012,00,1
560243278302302208,comin down with strep and the flu at the same time this is gunna suck,go addy,addySON mariee,333333,038543,F6F6F6,EEEEEE,ACDED6,Sun Nov 06 21:46:05 +0000 2011,21,0
560243377522749440,RT finally a tease If I get the flu imma be pissed,Laura Means,laura cecelia,39BD91,895429,0E0D02,BEDFB6,0E0D02,Wed Jun 29 00:19:51 +0000 2011,00,1
560243467020820481,People dying from the flu,January 30th,The Kid 215,333333,009999,EFEFEF,FFFFFF,131516,Mon Apr 09 00:42:06 +0000 2012,00,1
560243528740007936,I guess it s my turn to get the flu,Christa Elliott,christa elliott,D42044,F5ABB5,000000,000000,33CCCC,Thu Sep 16 00:36:09 +0000 2010,00,1
560243605269258240,Overheard at the construction meeting he didn t sound that bad I m guessing he has the vodka flu the General Contractor architecture,Damian Huneycutt,damianhuneycutt,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Mar 17 20:27:39 +0000 2012,20,0
560243934174011393,Meds wearing off Ughhhh the flu sucks anddddd the flu shot was a joke this year,Miss Nicea,Nicea Diva,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Sat Mar 28 04:31:08 +0000 2009,04,1
560243970253815808,Am I pregnant Do I have food poisoning Did I catch the flu Followed by I m dying,Mychael,girl mychael,333333,009999,EFEFEF,EEEEEE,131516,Tue Mar 09 09:48:04 +0000 2010,09,0
560244035672375297,Ughhh the flu Seriously I just want to get this observation done tomorrow,Heather Nellis,HNell13,000000,CC3366,88CFDB,267C94,2B142B,Mon May 11 21:28:46 +0000 2009,21,0
560244039535329280,guess I should ve gotten that flu shot,Jawwdin Lally,Yorgbinswag,333333,0084B4,DDEEF6,C0DEED,C0DEED,Thu Nov 24 21:36:26 +0000 2011,21,0
560244062738190336,I have the flu and strept throat soo there s that,Paige Elizabe h,PaigeeBierman,CC1B4D,FF7621,270442,3A425E,F99555,Mon Dec 12 11:19:08 +0000 2011,11,0
560244324320161792,marcdavissports VCUPav Hmmm was it a I have the flu kind of puke or an I can t keep up with Havoc kind of puke Probably can t tell,Jerel C Wilmore,JCWilmore,3C3940,0099B9,95E8EC,FFFFFF,0099B9,Sun Jun 19 22:08:42 +0000 2011,22,0
560244535083548673,The flu makes walking up the stairs feel equivalent to running 5 miles,logan lantz,lantz logan,333333,0084B4,DDEEF6,C0DEED,C0DEED,Tue Feb 07 00:04:49 +0000 2012,00,1
560244721914638336,This year flu ain t no joke,Soca,SocaUm,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Wed Apr 29 19:04:38 +0000 2009,19,0
560245232667619328,daphhime Are you feeling the onset of con flu coming on,Chris Dean,ladydiskette,000000,9266CC,000000,000000,000000,Thu Oct 27 00:32:19 +0000 2011,00,1
560245260148699136,Just got a flu shot for a stand up broadcast journalist perfect numb,Iv n Pepper Herrera,PepperB13,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Mon Jul 23 19:15:45 +0000 2012,19,0
560245417376374784,DJBouti Dan Chaoschunk what the hell is this flu you speak of,Kornyx,Kornyx,333333,0000FF,DDEEF6,FFFFFF,1A1B1F,Mon Jun 11 18:45:07 +0000 2012,18,0
560245473697869824,Think I have the stomach flu my stomach is capriciously oscillating between wanting to puke and feeling okay Worst feeling,Shane Musick,ShaneMusick,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Mon Dec 07 04:07:02 +0000 2009,04,1
560245640999862272,Watch 5 Year Old Girl Dies After Catching the Flu Kiera Driscoll of Nevada died three days after developing,BestNewStarlets com,GreatSexScene,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Sep 11 13:28:05 +0000 2011,13,0
560245644497920000,Watch 5 Year Old Girl Dies After Catching the Flu Kiera Driscoll of Nevada died three days after developing,BestNewStarlets com,WorstSexScene,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Sep 11 13:41:50 +0000 2011,13,0
560245647798849536,Watch 5 Year Old Girl Dies After Catching the Flu Kiera Driscoll of Nevada died three days after developing,BestNewStarlets com,Best Sex Scenes,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Sep 11 18:03:34 +0000 2011,18,0
560245654669099008,Watch 5 Year Old Girl Dies After Catching the Flu Kiera Driscoll of Nevada died three days after developing,BestNewStarlets com,Worst Sex Scene,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sun Sep 11 18:25:55 +0000 2011,18,0
560245657995190272,Watch 5 Year Old Girl Dies After Catching the Flu Kiera Driscoll of Nevada died three days after developing,BestNewStarlets com,MobileSexShow,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Feb 04 23:59:47 +0000 2012,23,0
560245705856782336,I do not recommend going for a run while having the flu ouch,Joe Zack,joezack0,333333,0084B4,EFEFEF,000000,9AE4E8,Wed Jan 05 03:02:14 +0000 2011,03,1
560245863290003456,Really hope I don t have the flu,Mrs Carter,MsNae 2U,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed May 19 19:06:42 +0000 2010,19,0
560245908101533696,KEPR Bird flu quarantine officially lifted A 21 day quarantine that covered large parts of Benton Franklin County,TriCityDaily com,tcdaily,333333,009999,EFEFEF,EEEEEE,131516,Thu Oct 15 20:19:47 +0000 2009,20,0
560246024779087872,I never had a flu shot TheEllenShow,Pam Rothharpt,pamelajean,3D1957,000000,7AC3EE,FFFFFF,28F090,Thu Jul 30 02:01:49 +0000 2009,02,1
560246046618841090,This flu shit tho,judy,thatbitch,000000,FF7D19,FFFFFF,000000,FF8A24,Sun Sep 18 17:35:34 +0000 2011,17,0
560246201896140800,CashCruRkade he had 1 big highlight dude couldnt catch a flu,Lions 11 5,Catchme onESPN,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Feb 02 03:59:52 +0000 2011,03,1
560246250277466112,First death of year from flu virus in Santa Clara County reported SanJose,California 24 7 Newz,CA247Newz,333333,009999,EFEFEF,EEEEEE,131516,Mon Oct 04 18:10:16 +0000 2010,18,0
560246314001518592,katie cutsham there s a flu like virus out there but you could have also caught both strains of the flu because the original form mutated,Will Turner,w leeanthony,333333,99000D,EFEFEF,FFFFFF,131516,Fri Jul 29 00:32:03 +0000 2011,00,1
560246449489731584,Two days of cold flu and I now know I am still alive nastystuff coldandflu,Jay Russell,CJayRussell,333333,0084B4,DDEEF6,C0DEED,C0DEED,Wed Jan 26 19:42:03 +0000 2011,19,0
560246507677696000,Say it with me there is no such thing as a stomach flu petpeeve washyourhands,Ashley Bowen Murphy,BowenMurphy,3C3940,0099B9,95E8EC,5ED4DC,0099B9,Tue May 05 16:35:24 +0000 2009,16,0
560246770496573440,Realizing I have the flu,Az car Papa,charleschees,000000,FA743E,000000,000000,000000,Tue Jun 10 07:01:11 +0000 2014,07,0
560246932384542720,Apparently I have a very bad flu If any of you get sick oops,Jacob,jacob feemster,333333,4A913C,EFEFEF,EEEEEE,131516,Sat Jan 26 19:55:25 +0000 2013,19,0
560247098306613248,The Mandog you the 1 of 1 it was 2 but my boss almost gave me the flu she off the list now lol,Maine,MainetheCK,0D0102,FF0A0A,DDEEF6,C0DEED,C0DEED,Tue Jan 11 23:41:44 +0000 2011,23,0
560247380356775936,I think so She may have the flu RT DereGo Kelt ohhMurissa everything good b,La Jefa,ohhMurissa,D198CD,A61230,0A0A0A,FFFFFF,000000,Sat Apr 10 02:14:53 +0000 2010,02,1
560247422816096257,RT WSDAgov Some good news on the avian flu front we have lifted the quarantine in Benton and Franklin counties You can,WAGOV,wagov,2EA086,0E5F63,73DAA2,9CEEBE,043F4F,Thu Mar 05 21:24:36 +0000 2009,21,0
560247511211048961,MainetheCK lol dang she got bumped off for the flu,ManDogHandPaw,The Mandog,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Mon Jan 10 07:37:14 +0000 2011,07,0
560247695655600128,U S bird flu outbreak Foster Farms quarantined Canadian infected via intellihubnews,Dawnie Rotten,DawnieRotten,333333,009999,EFEFEF,EEEEEE,131516,Wed Sep 15 06:10:44 +0000 2010,06,0
560247821547225089,Dr Brownstein Falsely Accused of Promoting the Flu Vaccine A patient of mine sent me copy of a letter he rec,NDBnewswire,ISCOSEU,333333,0084B4,C0DFEC,FFFFFF,022330,Tue Jun 21 12:46:41 +0000 2011,12,0
560248038984134656,RT AgweekMagazine Calif turkey farm quarantined after bird flu detected Agweek,Jamie Averbeck,JamieAverbeck,3E4415,D02B55,99CC33,829D5E,352726,Sun Jan 16 17:37:37 +0000 2011,17,0
560248129648619521,The flu is threatening to come back,Martha Serrano,mmss21,362720,B40B43,E5507E,CC3366,FF6699,Sun Feb 28 17:48:23 +0000 2010,17,0
560248143124910080,Stomach flu is for real gone I want hot wings,Ryan,RyNicoleRoberts,333333,045185,F6F6F6,FFFFFF,ADD7DE,Tue Aug 18 16:26:28 +0000 2009,16,0
560248186678153216,RT elaine mead 19 Ways to Prevent and Treat Colds and Flu Natural Health MOTHER EARTH NEWS,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560248187382820864,RT lemontreesoap Prevent cold and flu with lemontreesoap Wash up,World News Report,robinsnewswire,634047,880000,FFFFFF,FFFFFF,141106,Fri May 15 04:16:20 +0000 2009,04,1
560248308464386048,A flu shot has rendered me unable to lift my arms above my head to wash my hair so therefore not showering tonight is valid,Margaret Fisher,maggiethefisher,000000,0074CB,DBB3B3,FFFFFF,79714B,Mon Dec 13 22:56:47 +0000 2010,22,0
560248495777808385,Having The Flu Im Not Build For This,,YoNiggaType,3D1957,FF0000,7AC3EE,65B0DA,642D8B,Tue Jun 30 16:53:49 +0000 2009,16,0
560248534503804928,Can t shake this damn oncoming flu,Alexis Warren,LexM85,333333,0084B4,DDEEF6,C0DEED,C0DEED,Sat Dec 21 13:59:51 +0000 2013,13,0
560248586953568257,I think I will get a sip of my cold and flu to calm me down lol,2015Takeover,tiffanymdraper,0000FF,EB0C0C,FF00FF,FFFFFF,000000,Wed Jan 21 19:04:51 +0000 2009,19,0
560248863374589954,chelbear8 frat flu Pullman pandemic,A AP Admiral,Swanpond99,000000,88BB00,000000,000000,000000,Wed Feb 29 06:14:57 +0000 2012,06,0
560249042282631168,How to help make sure the flu doesn t sideline your business Flu season can be debilitating even deadly for,DFW Breaking News,dfwbreakingnews,333333,0084B4,DDEEF6,C0DEED,123DFF,Mon Feb 01 17:13:19 +0000 2010,17,0
560249061081878529,How to help make sure the flu doesn t sideline your business,Suzanne Altobello,suzaltobello,3E4415,D02B54,99CC33,829D5E,352726,Mon Apr 27 15:47:18 +0000 2009,15,0
560249119730827264,This flu is making me so mad I can t do anything because I m too sick and that just makes me bored,summer rose,SummerHenriksen,333333,0C0D0D,F6F6F6,000000,8E9191,Fri Feb 19 23:16:30 +0000 2010,23,0
560249221261955072,Just got over a cold and now my throat hurts again Yay for cold and flu season,Kenzie Sommers,kenziesommers16,333333,CC3366,E6F6F9,DBE9ED,DBE9ED,Wed Sep 02 15:49:56 +0000 2009,15,0
560249437180940288,Purpledove711 Flu hot flash furnace malfunction,old gym rat,jcc1223,333333,93A644,FFFFFF,EEEEEE,B2DFDA,Wed Mar 07 21:30:33 +0000 2012,21,0
560249879633489920,GaysianGamer think I have a cold or the flu,kurt,k am,7A7A7A,197594,252429,181A1E,1A1B1F,Thu Mar 12 19:27:02 +0000 2009,19,0
560250084185894912,the flu,taylor,t will68,333333,0084B4,DDEEF6,C0DEED,C0DEED,Fri Jan 10 00:29:37 +0000 2014,00,1
560250438910345216,Natural Home Remedies For Cold amp Flu Love Raw Vegan Learn about natural cold amp flu remedies and how to make a Master Tonic FACE,Manzel Caudle,forhealthtoday,333333,9D582E,EADEAA,D9B17E,8B542B,Sun Jan 31 00:47:15 +0000 2010,00,1
560250438935539712,Natural Home Remedies For Cold amp Flu Love Raw Vegan Learn about natural cold amp flu remedies and how to make a Master Tonic FACE,Manzel Caudle,helpfriends,333333,BF1238,EFEFEF,FFFFFF,BF1238,Mon Feb 01 17:03:58 +0000 2010,17,0
560250600936726528,ayoTeeshh TF I look like a bowl of hot soup n I got the flu,ASS CATCHEM,WayneGudz,666666,2FC2EF,252429,FFFFFF,1A1B1F,Wed Oct 27 22:51:20 +0000 2010,22,0
560250742280568832,Got the bird swine lizard flu,Uncle Baby,rudetanks,333333,9D582E,EADEAA,D9B17E,8B542B,Sat Jul 23 15:53:43 +0000 2011,15,0
560250767500918786,My mom think I got the flu cause I showing signs,March 6,muchBEAUTY,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Tue Aug 16 22:31:52 +0000 2011,22,0
560250975366438912,My maddiegirl0703 tested positive for the flu today She doesn t look sick with that smile on her,Jonathan Richoux,JonathanRichoux,333333,0084B4,DDEEF6,FFFFFF,83A67B,Tue Apr 14 03:32:48 +0000 2009,03,1
560251212625641472,i have the flu n want to diiieeee,amber,littlefirebear,000000,ABB8C2,000000,FFFFFF,AC58FA,Tue Nov 20 20:44:57 +0000 2012,20,0
560251649462398977,elizabeth gmm even with the flu I m sure you re going to own that stage tomorrow because you re awesomely talented,Rowan Zeidan,rowanzeidan,181818,9DF59D,90A8A8,FFFFFF,E6478F,Sat Jul 16 23:34:41 +0000 2011,23,0
560251668521287680,RT TrendStyleDaily The Road to Burns Three years ago I was lying in bed with a terrible flu flipping through the channels on TV t ht,Ken Spooner,KenSpooner,F5E7F5,ED1313,140D06,000305,000000,Tue Aug 16 22:17:28 +0000 2011,22,0
560251865615859712,Having the flu rn is hell,R Y A N,HeyRyyyyyyan,11119C,00A4E0,000000,FFFFFF,0094D4,Fri Nov 18 13:32:46 +0000 2011,13,0
560251881956859904,MlleLorelei and I feel bad because I thought it was just a cold Don t want to give anyone the flu,deb wakefield,walrusandowl,666666,07AFB5,333333,000000,CCCCCC,Thu Jan 28 00:46:55 +0000 2010,00,1
560252062743535617,RT SCMP News Flu kills 8 Hong Kong patients in one day as infection rate hits 5 year high,Able Dart b copy,AbleDart,333333,0084B4,DDDFE0,FFFFFF,F7EEC3,Tue Sep 01 03:08:13 +0000 2009,03,1
560252103407730688,RT amusing av If not for Hank we are losing 4 0 right now Halak is playing well but we are making it too easy for him Oh and I have the,Brandon Privara,bp2813,000000,DE2126,097ED7,DE2126,000000,Thu Jul 02 02:54:40 +0000 2009,02,1
560252210492473344,Tips for Cold and Flu Prevention via aboutamom,KBunn,KBunn,333333,0084B4,DDEEF6,FFFFFF,C0DEED,Wed Oct 22 13:10:28 +0000 2008,13,0
